Transaction ID,Sender Wallet,Receiver Wallet,Amount Transacted,Timestamp,Risk Score,Cryptocurrency,Date
QHEMNE05DY,63n9sv4e7yw1aox0in35yhusrenxpdrp11,hizv19lzgwi63vdpnpyorkmaqvdac53kvr,198.2,2024-11-30 15:02:15,Medium,DOGE
6AK2W4FEQ7,qnn7q8uolrpfwmm8jeytrke80yr31myfnb,p9xu2us35woyypvaxp5mue9c5iewm6gbnk,648.5,2024-11-16 15:02:15,High,LTC
KVKAAARWKM,m8zho4hl9e3dkgtrenezd5sbkka7mz0vpe,qfpntuzrv7x3an59lpiekynoe99bxn79q3,350.7,2024-12-08 15:02:15,Medium,ETH
6R584ZI9EV,q8lw9rayna8ynmd94o9cablrjbmbua3mp5,9mj9bymzerng2pa4nvf8itnpiysi4aq62o,425.72,2024-12-06 15:02:15,Medium,DOGE
W2C6ANLO10,0chr57j5ot6oq0x6aw1dhmtxcmgne5q13o,41myjlg0yucjx4iqton78a5ytx5au0h4bk,928.15,2024-11-09 15:02:15,High,LTC
O8SQCNFGL3,cyzmj5bwdwah2t3sawz4kbtmp1hwfnf3pu,xn0lwqt0vkygnzqr1n07s5r9ryhiub1x8l,165.82,2024-11-24 15:02:15,Low,BTC
5Z70BJOMND,sr6xpk6zkaoyyxo2yancdfwdfo1yhxzjyp,28zpcmvmruy2hjy41dyiwkvkqn1bkczl2f,387.38,2024-11-27 15:02:15,High,LTC
1RY8NLEN2D,eemz26bmbjsunnu80h3iiym2mkdjig0x5n,eexh5wrf641gqk71jbiodt9yolhsmon3io,95.13,2024-11-23 15:02:15,Low,LTC
79E3ZM7D5E,vaur68imt7us2sxo0m8s4fcebkg7psxhpo,ws7q9z841x5ah1h6ztils71h2dobxbj9ui,708.35,2024-11-18 15:02:15,Low,ETH
2QYLRXVLLN,iykn6j7bl2awpslwqn0a7h6s8wlgiv9pjs,tp4z2vd4kc8ywvffm0r3mqe0c89flabzv4,2.24,2024-12-07 15:02:15,Medium,BTC
Q1XWYL00DA,lbv6voi7qz5rmjc4pmlou4pjyhfbnmjrz3,kkszbxz656ev61bdnxx9iun4lxeymbn3v7,165.86,2024-11-30 15:02:15,Medium,DOGE
TTWJU7VOX9,fz5cjw1uxhfjsncjpn29icjim2r52gw1g2,9cbodfsq8qbxhox0sq8vhkdr40ky61vmny,640.05,2024-11-12 15:02:15,High,DOGE
E0TKEWU8UT,pp173r2juymre1elrid9a0qzsxjzwu58vm,a6jmakjdefhj2dg38yd42j01210b24k1iw,40.81,2024-11-19 15:02:15,High,XRP
G9C3VS1Z79,fvw2rje3rlao5qvlm0rky5dednxv10b5ze,7euhjjfemub3x21t7av9ihehl4uxif7k92,703.93,2024-11-23 15:02:15,Medium,BTC
RJK4Z0S1KO,guhwubb5xccut63dgv9g1uybp6a0zn48sr,v9noc1k470ge7je1w2avjo9xib7019jyab,730.08,2024-12-04 15:02:15,Low,XRP
G01EQKYGN5,zjfa4syqodo9hi49dwsdjh6lfudd7fw0sd,z1gr18lq5s74kfm7nfm678rt5waxof5x23,776.83,2024-11-20 15:02:15,Medium,ETH
WASSXPL88X,ucwz6adk1et8m5vk14yevmcw9r502ndg6r,5p8j7r9o823r32hcj7o3368idhfed6vc6c,145.65,2024-12-05 15:02:15,High,LTC
RKZBKSOE3B,m3zk00u6ryd7e4d7y2cz904b4kqpvn8g2z,0amk3l1tyr8042kk78srcbbukxi6shb7l8,468.61,2024-12-01 15:02:15,Medium,LTC
WUO1M6XKLR,p0rwyu7x47fdo99o16f4h33m7neoatjl9z,qhbi6r0j9qkrqlmecwvxucmlibmelxeok7,218.73,2024-11-10 15:02:15,High,LTC
C9ZXPQRJ9S,17hjakzywhblvl0pngpfyvx96jjswy5dw8,lys8fx2whl59w8hea0igeab16kfpic9tf4,101.56,2024-12-07 15:02:15,Medium,BTC
MNLROH2JZE,93d6qbj52oh50q1sarj0creuzflmncbcn3,t6747j1dc96qja8fu9629voesy3q8xwy77,371.05,2024-11-15 15:02:15,High,BTC
UUHV1CE01D,hg6fazznweskp4vdd5t2tiwmk4xvpitqjw,mtcff4gwcvyr3czkk2y230668p7qqp3mu1,449.19,2024-12-05 15:02:15,Low,LTC
XUHXZ9SQOB,le12h0xinxalrr9pg8xwto9cqyinh583qy,k1ttakwdhr0uqe4hcnjulicd4tqibb1bx6,89.15,2024-12-08 15:02:15,High,LTC
ZGV59P5JYJ,jhq5ntvevl99y9x5tey9h9918m4xwppa4k,hsc9onus6frox856uqv6n49plw4pc6fud5,387.28,2024-11-26 15:02:15,Low,BTC
07EBOQ0VKC,kc4uzyejeu7icexd4n3urprqz26ip6ni84,0czh7xip4c0i946wg2007bliuy3wgbfiir,773.75,2024-11-24 15:02:15,Low,LTC
USH9KAZO13,it8iyp5gsjv3kaksb3dot9vqijbhwq2ze5,tvg3nyfjmeh75x5f9jwx0ua4zn7r3yh9zt,165.64,2024-12-02 15:02:15,Low,LTC
PHF6U7K8R9,4o6y8i3poauog3cbyotdpagrqnlux3y9xy,2pwu066w8wv4549io6s5jsjmqk9yn91zr4,253.17,2024-11-15 15:02:15,Low,LTC
EA8BC7Q4ZS,w1mttrq72rafoy3sgz7nkcz2qdafaycixr,u47nhn846idnkff6h4cvphjnkfadhosbtx,157.68,2024-11-15 15:02:15,Low,ETH
H9KROR2OYN,16cmroks3q15p1632xsu53m42qwmfj6mwx,wq9bmlanfww4vvyz3l123syswvjjan6zwy,384.27,2024-11-15 15:02:15,Medium,ETH
MDDEJ5JLIA,q0f76fsip8k03q4rkr88hyo3racuwq6tnd,hde4mm60e2t476gb4f2qijrdl6a8pa6s1u,187.95,2024-12-02 15:02:15,High,DOGE
UJQI7Y6MEE,ese5tb68f8kyuentsan8rt4ziw36acb5bb,2fft7g3xdausfm14t74fuybp6lxn48710m,912.52,2024-11-30 15:02:15,Low,ETH
IWPJTK63YW,1so15lwycqnhjvkuodwaad9wyttt9wtdoc,owkjmyebp0ztqozr2splxivqm6ziwfn4sw,766.69,2024-12-08 15:02:15,Low,ETH
JBDZAC19HB,gsguctljw91dliclouluanlhs3ukodqubk,ekm0qdp0i34a92i3l16jzzs0hehvo5r4wb,120.6,2024-11-09 15:02:15,High,DOGE
NW5H19FVTU,jpkyzurzi415gc40l0tn43b6uav6dhcuah,enardwps423ykkehbdovyeriatg6v6boyd,700.29,2024-12-08 15:02:15,Medium,ETH
QQFZZ480G0,0a85zo7lc3oeywh23aogtmh7ayyhbpt389,cz88mvqndrv2n9z1rbqysz7ko4sq27ynyz,987.18,2024-11-23 15:02:15,High,LTC
GOL5P8ZX3S,ahmiq2z54kqs199ofgbkdw7wzjcm7l717s,ln50tu8ucat3dm2kjsbmkklwh5gvqbo7b2,256.0,2024-11-29 15:02:15,High,LTC
4K9DPF8TTY,slempjqt9wxr227df0tuvpdkry3347zvmv,6q0nnrtcytz6yg1sxgsg2gby3eafzjxhwd,826.12,2024-11-18 15:02:15,Low,DOGE
00JK66DZ3P,zpb191ffkx1292crn5dgf6p8zsnthk5m6x,rlquxq99g9zhms5rzscmi1xi62sm41bmq5,41.61,2024-11-16 15:02:15,Medium,BTC
2M4O01VDLZ,2zeutsljnvqfygu3zu9lg8g591dbcj8jfb,ky8jev3m6ebnpehq1x34awc2yhj6tougsd,513.28,2024-11-21 15:02:15,High,XRP
81EXOPFJGR,6srw2vofx8a815e6z7ij9nhfi1v5eoq057,4cdx6yc3ko05bh1369z9alel85ugwlfjup,484.58,2024-11-15 15:02:15,High,BTC
CLVUGEPEHD,r0gs5wpi2ggu3zrk6ki16j20bjx2xxcv8q,jb4cx7xj1l3395321adun8bqj1iid5xjru,636.03,2024-12-08 15:02:15,Medium,BTC
YFQTXYZL9K,l7wt7u2cd3n6jv5781mgp9gfbf4caq8d52,2efahecawzkywtf5fa5wy3xvxgz98hn121,835.17,2024-12-04 15:02:15,Low,DOGE
JIK5L9RZEJ,7lxuzpnrokolhrm99p8xxsbtoseojrp2l8,dwg2waxtpsy2mv5nzdr6zcgf2ivuvsek4g,726.74,2024-12-08 15:02:15,High,BTC
6IW5MC1NE5,4zu0xgm4dikxyor9mrvyaebi1b8g3yh0rc,yc8buxhd5x169xv44pp1ximx8b9qkslru8,248.64,2024-11-30 15:02:15,Low,DOGE
40JULCS7N2,4novynbq3nhq59gfa3e8sjpo3rwnctklch,uafhcphxsjd9cmb593wb9baxdjjr3ut0my,739.66,2024-11-18 15:02:15,Low,DOGE
SJPC73SEOA,bey3wg1cp94x1oapr05oyvwnh73sn8w2qw,8np73qbg95d7br0751vt54nv6od8hv7h88,696.79,2024-11-24 15:02:15,High,DOGE
IPRVJYI2DP,0d4nlhy40nqexn8ctx6lcilxkkaek7plra,63sf1306d78f6j7rqw40a8kx54zu11xdec,254.3,2024-11-18 15:02:15,Low,LTC
4YCLYTZUG1,7to57hue0c29fvsm5w16m6gx09bbbck3lj,08h7s77mxydtl4axq4x6ux3qwxggx32g9j,970.75,2024-11-23 15:02:15,Medium,XRP
99KULQJ7W4,l9hqffgc2vzpcjbbsbvtq2cifta8pnc7az,phzr2ozxrfrihnw3uw0yulot626d8hl7ss,737.86,2024-11-17 15:02:15,Medium,ETH
JNR64GWAKA,yur5vlnxx0minwggjakwh7qfvgua38kspm,1r1kc9m3fzuo4lrk5zrnydnvi1ht78yvh0,738.19,2024-12-08 15:02:15,Low,DOGE
W5AMGRJRVY,z8ptnnorduzb9nwyrgtzgfdu736t98hl4k,qwouvemdz92hz06b58wksr4neoif64o2zg,718.36,2024-11-29 15:02:15,Low,ETH
ILMH2BU6BT,onkrvn06wxenxpjgkwgxxoztzzjt0iwq8c,5xywvme37glzyvsotvb84hs313mocuunab,275.0,2024-12-05 15:02:15,Medium,DOGE
2O625ILYVZ,h1mwlp4ugmehf21jkb9ghd3nhirwz3ko51,qcpmdubf9wqzg3kg935mbcq2fr880b7px5,829.31,2024-12-08 15:02:15,Medium,DOGE
PYE83J6MQF,eyag4piyr4o9r5zb0nsi6wtdwzhpmoj6f4,xptmfv5j6wz95jo1mj07aqigc9ca78l1fd,684.95,2024-11-27 15:02:15,High,DOGE
46LKCERM63,wzwpdb1opylrk1wx5bxusr9jww1nhha1x8,p94p6g4fnu8yec87fqpcbr4qimcx2hn70z,563.74,2024-12-05 15:02:15,Medium,ETH
KWULK8Q7LG,4mnod9rindtjl0qvhxanx3y718s0l9z1dq,ufh9foa0ifu43vsewtfvt82m2oa3qzaa1q,958.5,2024-11-30 15:02:15,Medium,ETH
20674DN9BX,tdja0z6o53cgigvjc3ngurbn0afe660rg7,etmshi47lw7c0ayay1hpjzfvubwg33qrxf,378.9,2024-11-20 15:02:15,High,BTC
IFIJK9WVWY,5uu5rpaff4h08iclmyaeb122zdzpl0k1ec,6s0yu0pujyd5by0besgjckq5svetc4nd2j,129.54,2024-11-15 15:02:15,High,LTC
LX247Z0I7E,wwi0oew1ryftp6oa651zmts5pci3oeah8k,qf3colhdtp0ipkv2stkuumgk12crthurhs,798.48,2024-11-23 15:02:15,High,XRP
IBZSDR9E2I,2d263mt29qlni33n9czqqolq2hqij2j96f,2sbkyg45qm34f2x1wnr4azqmf1axifne0w,202.6,2024-11-16 15:02:15,High,DOGE
XDV3HG0GSO,n9qbzz39m60c55wm874xxu6jbjmlxuijmf,3jaka3tjr6l0ttu17x3q6no6z0g3eqmti9,405.02,2024-11-28 15:02:15,High,DOGE
ZFSEEHVEWV,82f3znrygkzu37994k0m285q49erevt5ai,u6586latwxun729pnvhr7guruxo4qudavo,123.91,2024-11-29 15:02:15,Low,LTC
KR3NN8FT2A,i8c47u9sfpeoh8khr2eogst0sgp942p4sx,suj13sz2dknq82vueum5oish9j3vfn2ggp,530.01,2024-11-27 15:02:15,Medium,DOGE
TQSF89LKXD,ntpidexlydo6wyansnqevnmi19np2hheo0,lqtkakkk50thpsivpyogem00yzl7y3ffku,495.92,2024-11-30 15:02:15,High,BTC
HRWR58DJEJ,s1sklivom63el3c1m4lw2i8z5u79bpbppy,pt0zfspdfg7lquguj2horx2ge8w02y6cv6,909.06,2024-11-24 15:02:15,Low,ETH
PR9EI8ZU86,k9kvqdacry59aeaxc4hj11vadik0ze1w7z,x637tkkgmkhl07nz3pfngnrx6c9nptb4s1,487.9,2024-11-19 15:02:15,Medium,XRP
XJ3J31JX12,0rvvh3y0szllfw9pl6iu8lrgc5ybmxdeqw,54f8aza1z5a3g8ke36vxglqropcsb1xeo8,968.07,2024-11-17 15:02:15,High,XRP
PHFMANI1A9,8fxoze7zp8yyif7sbmyavcqg3wmcrwtqxe,kb2qqo6iva4hywigpw74cir7g8jklayvr9,654.48,2024-11-12 15:02:15,Low,BTC
OKLVEA6NWI,074ud3mb3q0mf8lrkhkehyvpnn7nruhvsj,5gsw5hcjg09yu7w98t6ixqedzkxt364bwd,586.12,2024-11-15 15:02:15,Medium,LTC
KQE3CH8GRA,j6sevejmiio3biifdm1ki2w3iq8mypd6u3,1bw7ehyjmi4v35k0mc4qh2vfz51b0sx6wj,882.48,2024-11-09 15:02:15,High,LTC
0GUXG8JBEO,s2c9m2b6gmkzvi9gz1sb5jzpxzw7lsxelu,q2tcr6nuq7tk0g7i9ucpyc5khjd9w9n788,337.54,2024-12-05 15:02:15,Medium,BTC
YLK939NRX2,q5561ocia3t188obrwz17is6agwv2au3fy,v74xok9f3patjp2552avg8sse7jf0ag8jz,948.32,2024-11-29 15:02:15,High,XRP
L09KPQ8NL7,obp4ag9cp7zsnnecut81cpzg5gjztwolnn,neq6ucojfykmfznkapkb0miy60ape71hrx,174.3,2024-12-07 15:02:15,High,LTC
YDH3EZID9K,elvbmm9eu7v7hzcxjee47l1rhsm9yy1ifp,4ewr680jifcj8k4rxpjhlph3xekn8vjmqh,40.66,2024-11-20 15:02:15,Low,DOGE
YB0T7R0G96,961zgb53iezqtlf9d6x82affq09gle6ace,xl9om41gnlhwl3ss69jua6rr9hrkkkkjv6,636.1,2024-11-11 15:02:15,Medium,ETH
JGSLWDGOA5,60i4iarm78f5ponh1kbar316raogq0xd5f,cwlkkww5nuzdotub273v2qrfgce3lpfc1n,409.31,2024-11-23 15:02:15,Medium,LTC
2Y5WMY2QFW,b8ohjh67r1tadz6xjfdjuamvm8lic9pj47,0793xhuqgrc8zwxtaucls0ih6kxsgam8yd,216.85,2024-11-10 15:02:15,High,BTC
N6KIMDY4I3,02y1fekc10n33b38tfryg8q4j74r34h5ix,0mbioz55us7k2uo3cid7ukvdxkk0rtq15p,863.13,2024-11-20 15:02:15,Low,BTC
LGYQFEYXO9,ekpvmy14rb4d0m4j7v5q7nuf4m3wnoeezi,y4fi6d2f7i90jsu03s08tc7pvl7fgr716o,25.07,2024-11-25 15:02:15,Low,XRP
BSDZ40IFJ5,vfvtyauot4c0bgjuwdxvdnmhee7odv6xgq,nr6erdqiey0j5oyqqtw1jbss1a9yx0o6dk,283.6,2024-12-06 15:02:15,Medium,ETH
B6PZ0QLGVK,njkeemg26fat1lg288clsssuxdb7uhil5b,f50hafc8xt79j87ee47clx34ub9tbc26dn,685.34,2024-11-17 15:02:15,Medium,XRP
HRH381BXXI,cj6fu7h9dd60y0o11yvo3hz7rgrrj9lld9,grzyjj4g3cz7t4dfm8mpt2lssls8tvy579,589.95,2024-11-12 15:02:15,Low,DOGE
VBXA93PXMC,qd5ryryiv1vhtb12pws74sdkai0u4vgnl0,abg4pkf229dhfstqau9q355whnoxubta6l,285.12,2024-12-03 15:02:15,Medium,LTC
8SYELUL3YW,29sphjok55dlg2phevnkyq0rgkcligb62q,8a6nl5ea6w7rz3utzhqj0mq6841urc6b5e,399.61,2024-11-10 15:02:15,High,XRP
PT5C46URA5,70k8harex5awyfkzpr45zhtrqswp8hehl2,urlctasmhrp2nls1sr09pc5f35mwfyovbq,522.58,2024-11-21 15:02:15,Medium,ETH
K5RXYH5P7I,ti7fvfu31m1nifje9g5tfpyuhtji5befeb,8cwzu1feuxlgilwoi9if33q22jgxplis4x,927.92,2024-12-08 15:02:15,High,DOGE
MIDQ14MGK6,rjc3yjfiuxfq958bx88i6y0nozed3u8ynd,v7lqdaa8of77en7b1qhnkxdywotqimc66q,197.1,2024-11-23 15:02:15,High,ETH
8GI6NIWLS7,6bmle29xdsjkheu8w5g11iv11m1pzdwwdv,2xnfkbimyaqm0g8tkto1708vvpgbderdys,923.82,2024-11-26 15:02:15,Low,DOGE
4IE98NCT2W,o6ihe6plb98krrrn0pka030cm8o027pffo,l7ocs98yulp1wrdtvl26kqnib4lufbxbui,155.6,2024-11-14 15:02:15,High,BTC
RESTTGSRDK,btog69metjdb5rf9z1csbyzj7inifxep5a,fe8jwznbq6qlhdck7umkwcyxvk228ksc5l,313.66,2024-12-05 15:02:15,High,XRP
6TRX38TXSB,veerim8mgcinb3zwgox1iqd7l37f3e049b,gaafbef1878xbp1q708ncqpjgajpil2ih5,76.96,2024-11-15 15:02:15,Medium,DOGE
GCWC5ZMDZ6,cak1kwpj4rtso3s5297tq44ewgvzj8f4sm,iwucqba6efzgep5211wxqqiu9ydp2hs5z3,635.64,2024-11-24 15:02:15,Low,ETH
0PLT7LXND7,xt33tg0vapp4f5g5w6rj8mpxarljjs2q9g,wblon7nsqd3p7vafcglvohjq84e6m1vihl,115.6,2024-11-19 15:02:15,Medium,BTC
X6GO4866MX,1zptnw3hn986356hob0uzvloap0z2f7vq1,15g6luy8a63jkobzya48w8vkghkz2pjk36,98.48,2024-11-10 15:02:15,Medium,DOGE
DGGXGUJCKD,9a63j9ifj3grqfarfin656gzc2yexbqmbw,w4tua1pqg69mwjp853p67s453hcqsdbevq,180.43,2024-11-28 15:02:15,Medium,LTC
7V4H8W246A,zggt18wa047erunepyvi8ip6uwg1n7y1vi,3dw3crq1f2m7adbb0sdebs1tcs14q8jhi6,238.28,2024-12-08 15:02:15,Low,ETH
UVON0G9HND,ngq8y63rlqnr2dxlh7gv9yb1bbe58wj5r5,80vhxoroaah4n7md2ajk3al7kt1l8713yo,575.06,2024-11-21 15:02:15,High,BTC
PKC10774QB,r1m2adk3vjsb7ycpjnswvek3g6kt8cpmx9,wjbpvngzbyt3riihyp2o38y67mwsfrmorv,268.85,2024-11-16 15:02:15,Medium,XRP
58YZH9JZL7,frtsruavkrf5t4q9ovfq3v4wt49siszv7f,c5cxibcbtahncyy3zarm1ca5im5nq65dl2,310.37,2024-11-26 15:02:15,Medium,XRP
FLVTJ9JOXA,2n78x8onsec4iswtr4u0qtopx5oij6do8u,br380zfg1mxf7tl1v26c3syq964fb27dyk,438.14,2024-11-28 15:02:15,Low,BTC
TRXSH541FI,gs40fdn01h61kxgf4f4fu73tw9yz9kfbjb,up0zu65mlruel2o02trghbyempksgtt65g,203.18,2024-11-23 15:02:15,High,ETH
N0RDY8G93J,qurhf4jacyl5ar7irsw5zt1pp8kxc1sgnz,8kypsblevficbd2q0c7jymsu0uli2sav5d,2.93,2024-11-17 15:02:15,High,ETH
BY4OPQ1W7I,y5ju2nahujd5ujwq4afrfpepxyy3u6bnw2,uziqqog8vz5xkb20d88vjn8cmaovtczmv0,432.91,2024-11-24 15:02:15,Medium,XRP
VJZGE2PNCH,9hwj5q7b6izop7o2fpqyiwsgtcnerb6g5m,mxxlqzmhzqep7lm6gnoo7bxf0h01mc2r4u,548.07,2024-11-12 15:02:15,High,XRP
8Y9DZT3L2E,12uuuhbwn6ichz3crtotq3jkco3y7ixatv,n082wg7a9rq6qq18p9pvlz8u3vdarzkunl,871.1,2024-11-29 15:02:15,Low,LTC
LWXTUBBKPS,6oh8rji5i91mxd69fbc5g3dqoio126us94,38gpbmm8b612zhk4mmspoupzno3o7vv7we,510.65,2024-11-09 15:02:15,High,LTC
4JLTLM7CXM,22r6knfalcgf3xdzb1poq2sw96q4gik0mw,jzzi7ycsv13pq21j23e1l2aw3pzftk358t,917.27,2024-11-24 15:02:15,Medium,XRP
AO45X7IBMA,rn10lrgu6x8m5spj5yme49uw6byfr45czu,6enktmzj8t726e9xmzjmpq9bvoa55nqwat,241.39,2024-11-18 15:02:15,Medium,DOGE
OAWMSKP93D,gzfkummko3ubn6pvmemjwcs5eixon77slq,n6sbz1oa8ggm5fgwycjn5yw83k3getys2v,439.23,2024-11-15 15:02:15,Medium,DOGE
9O2I0YO8RW,qpfen1573cc68ztuh3ronq4g4svw1sdtmf,jy5he83578zvuowoxxoammahp1l8k5s2zj,85.75,2024-11-13 15:02:15,High,DOGE
JJPP60E71J,7aj9iw03o7s5d7kfqm1jo0864hoyocfzpx,aa8jod4v0q6lwzk4ac7n8vg5j75xnw9wy2,453.01,2024-12-06 15:02:15,High,XRP
2L375XKCYP,5pjbqef4m3vf5tpzj9bh1ub2ob96pvl6dw,ordqtyqffy2tnia7mmyny0h50ffntal48c,190.09,2024-11-30 15:02:15,High,ETH
JDN0B7Z4SB,cfrzr2a2gsvojs88wnb4vgzaugee2ze2lb,4f0y0zapa7o8gn7tto5v89uctyy0tngduf,717.22,2024-12-07 15:02:15,High,DOGE
TST06FDIIO,u3wqv9h7wz2kcra3q3d0xasx5adi6zrrpe,x25q5t94v93pczthqcrqf1j3rm0awqvord,599.93,2024-11-18 15:02:15,High,ETH
YS38HXA2SL,2kw872dhxtyckliq0dkz0fxif307mjz0t1,yl2bdaxgl813glp9bb514ze36rgz542gp7,61.63,2024-12-08 15:02:15,Medium,ETH
H7VTVV61R9,ag12d6mf18y7ctfmw0a6sfj638x3wgszql,geyapqazzh81yc779m0qxdpc5m3i2rrxtq,550.96,2024-11-28 15:02:15,High,BTC
5EOJNIJKZB,ul4xeejqoavmjidsz6uj4z2i6k2b3lm6sc,fvksyvhb8jmou58u9itgc7qnb1nhdayzy8,605.7,2024-12-08 15:02:15,Medium,ETH
F4MW9BRLEO,wsxeqzgeg500ceqqla1szxkb7kdc2prxb0,nw7sr2r3mza0a5fea3c1hrce83uayl0677,502.81,2024-11-11 15:02:15,High,DOGE
BOFNHHS52J,8uvd00wbmjvs3l3u726wgpcw8uho1g0nnm,krc3axmqut8m3pp5iuw58hf7kj9ype6rv4,121.93,2024-11-10 15:02:15,Low,LTC
I6VSIFL6AY,9wqzii54uzw3zqyep4ctrp0nzyaqq4ze0x,6aa9lysv30cdtoq3ubdg3n4s3e049xp943,718.47,2024-11-16 15:02:15,Medium,XRP
VZUEE1TV1I,z7a0fkriw7nopk9hrgdb5bcg67rtq09d29,l6ujw0ps2jnulhyladpi1w77ggs6wsqul1,149.08,2024-11-25 15:02:15,High,DOGE
OQRLOUXYE8,rtapeflx3vhlss69x3j09f4hhhnxio81p3,xv98dahjrr9qj8oqipph235ji5c1oi1qgn,558.65,2024-11-15 15:02:15,Low,DOGE
SNDFND3Y1A,7zqmybqqga0r43x9mut71opqq3c21pnh22,orroe1w73rgc5j132mkdlfbcztv7oz2a01,878.93,2024-12-06 15:02:15,Low,XRP
4GTCP8U101,txv7x5edknkszzqshdsw8t5x0j7qz5qpb4,gebaui3hb9yflsg3xmfg73wec8we9yb2rt,384.35,2024-11-09 15:02:15,Medium,XRP
7C0BVIDWMH,nb0zutp91mjstt1w64b56mv5h15novsmqr,n3mr62fxy80ihtpurp8n9xc8vl0hh36vut,524.58,2024-11-20 15:02:15,Low,DOGE
4MFIVTJVYX,rk132pj35fn7h8yvzvn9cja07nw32ehir6,04t557ubmceiyvsbynujorsbl4opl3jkyq,255.18,2024-11-21 15:02:15,Low,DOGE
X62F9YEYFD,8fsqn4kj9yymzzqgkoyev2cz69e42sg82d,up15md6i9pwo9gzvmoov9prrfmp236cg1c,510.74,2024-12-07 15:02:15,Low,BTC
0U3OUWQQL3,ks1mglrl4by5mr6ncgrli28kwvrkdt7c4k,oe76xp4xmbckwibld2yc012g5gtoxgj0f3,786.45,2024-11-21 15:02:15,Low,ETH
9DR6M2A790,vb2cieewfxtqe0xlsgf96cvqba24ow9fny,k9ij531doyfenkqquncenxgo1qzottd5nv,570.79,2024-11-23 15:02:15,Low,XRP
90Z5FGSHRF,f2ppn0pfdv8j9r15sphx50o333kp9apqf0,cfo62j64dtjyqduemx14hv6b35886buskd,433.2,2024-12-02 15:02:15,Medium,BTC
3YEIATUQUA,rdnll66t5ueb6nt8oy25eprnc1qitfrqk0,mer97puj3vcfa4vv8p3cahv76o2qlgkhwz,755.06,2024-11-18 15:02:15,Medium,BTC
GVLPCDTJXG,mjws9e5wfirsrvrkvfvtg6c4gfghsyj4yy,zkug7n28ecp08pbrwt9x5ql5qzrttzcffq,871.84,2024-11-12 15:02:15,Low,DOGE
K7ZZG9A2FK,2497ybag0zpuor8eafc91jfcmdphmbmqsk,0scow4j2xsaplys03nnettn9n8x4yvckzj,901.99,2024-12-01 15:02:15,Medium,ETH
7OUHS7TD76,jypjvgc951gcxvb7kwvvd2ffqmvtari2ga,uq84yfrfd8hwsr67z44aydj4y60fjtsf1a,993.22,2024-11-20 15:02:15,Medium,LTC
JVX8C6ZQ8E,s7y0pc6264zdvsu0bit1ksq75ebjpzi950,n07cfvl98hdfavpddfsqp8nkf25qyfr92w,538.37,2024-11-30 15:02:15,Low,BTC
FGYNBY3880,jnqh6v4962thqyrx409ff97u756a61khew,5759htf23ph8rau2z6ohyel38pug96fqik,105.1,2024-11-19 15:02:15,High,DOGE
TIXLP6G3Y8,nvqh0rxhsrx3r72m1ihzixr934tks8xo5s,tl3vou2tgkis2b9zh2uhior1jzyibo2xtj,235.48,2024-12-06 15:02:15,High,ETH
7SJFG46SP3,h8tmkg2rp2a4wynej0m16uc2t4a7ds155v,e16ox2lh6367fls9ldc1gmpy0gqn5atydn,235.98,2024-12-01 15:02:15,High,BTC
HANHLXTSB8,qshamk9hlbkqmwxmh4xvqisqvj2tqfru4k,62m9vo4qlcdahcnje3tsr07z1g50du75mi,885.24,2024-11-17 15:02:15,Low,DOGE
TCJ3RRKCBZ,kiw1kom2sgj96q4i2y974ph5fa5d16oupu,04j0w0or1d302x2vpcn0i1xudloay1ei2e,657.48,2024-11-10 15:02:15,Medium,DOGE
1GNQBBO2HO,t5tjiawytlsnvn37fjhzggjavf5agvin03,5r868azhu69ner40hc16qefzfwl0bztpwh,902.35,2024-11-29 15:02:15,Low,BTC
PWC0F87FM9,yslnpmpnypgk8jal4ae0gwe7ppt4jlio7y,iimpahvuqk7g7j5sf2cdjs1izwf2fwgaiw,465.2,2024-11-29 15:02:15,Low,ETH
OPRAF11IAM,q64z9jda2g2ae5n9l0kibuu3wkkve8ltam,yqbldovjuaml7fhqjeppjylymmeuh749gn,528.96,2024-11-27 15:02:15,High,ETH
YWOA30TZPC,3rea70uefbcvcsk774s673igrdcivhofjm,xci2c003hwabk8hvfbrghe8o2fxulcsp4y,902.52,2024-11-24 15:02:15,High,XRP
36W48KZAUD,xfk8nw5atx0h0s9ob61inlmbxnwjkyckq5,80v31wkknzei8eyqwk3wlo3ek47fasggx3,159.68,2024-11-21 15:02:15,High,XRP
20I9KN21AO,9akeoz8sg7v43mha6igar4mcc85gdjqgtb,zzm4sfb7azquwwp9v8b06wq55l97f3hlhz,582.63,2024-11-11 15:02:15,High,XRP
WUVOPSO2DT,f8i6bq2g0bwd70f2lxjajhnsusewldu7c7,a2vc1l6bscc6aqztoraze3ejpbm7q0zeqa,486.93,2024-12-04 15:02:15,Medium,BTC
RWSWDHV96C,orbrz4v7o6vezfoljh2pqlfyhfzr7balqw,jodx5c8ueomqyzqnfe4h9qhtwfxd8u893p,742.89,2024-11-16 15:02:15,Low,ETH
FE5TE9FQ9L,0ysqrynm7x1kxooqsy0gyfrx8k9oro1gs5,zklckqleo15m8s8ozay7gui2n8p4ti2mtd,588.28,2024-11-16 15:02:15,High,DOGE
CB2X2XGW28,5x13ondjaeu6c0fd0f3xkgk4hnrscriwh8,878vk2ir2dn8v8rjjrliavh416bhilcp95,372.58,2024-12-01 15:02:15,Low,BTC
